Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9767441860465116,0.023255813953488372,0.10318805864741873,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       116
           1       0.86      0.92      0.89        13

    accuracy                           0.98       129
   macro avg       0.92      0.95      0.94       129
weighted avg       0.98      0.98      0.98       129
",0.9379509379509379,0.9767441860465116,0.9771245120082329,0.9242236024844721,0.9767441860465116,0.9777841976021956,0.9529177718832891,0.9767441860465116,0.9767441860465116
0.9844961240310077,0.015503875968992248,0.1164962769794581,"              precision    recall  f1-score   support

           0       0.98      1.00      0.99       116
           1       1.00      0.85      0.92        13

    accuracy                           0.98       129
   macro avg       0.99      0.92      0.95       129
weighted avg       0.98      0.98      0.98       129
",0.954059829059829,0.9844961240310077,0.9839163850791759,0.9915254237288136,0.9844961240310077,0.9847589015898043,0.9230769230769231,0.9844961240310077,0.9844961240310077
0.9844961240310077,0.015503875968992248,0.1113261203775496,"              precision    recall  f1-score   support

           0       0.98      1.00      0.99       116
           1       1.00      0.85      0.92        13

    accuracy                           0.98       129
   macro avg       0.99      0.92      0.95       129
weighted avg       0.98      0.98      0.98       129
",0.954059829059829,0.9844961240310077,0.9839163850791759,0.9915254237288136,0.9844961240310077,0.9847589015898043,0.9230769230769231,0.9844961240310077,0.9844961240310077
0.9921259842519685,0.007874015748031496,0.10998423276962192,"              precision    recall  f1-score   support

           0       0.99      1.00      1.00       115
           1       1.00      0.92      0.96        12

    accuracy                           0.99       127
   macro avg       1.00      0.96      0.98       127
weighted avg       0.99      0.99      0.99       127
",0.9760963674007153,0.9921259842519685,0.9919718533207065,0.9956896551724138,0.9921259842519685,0.9921938636980723,0.9583333333333333,0.9921259842519685,0.9921259842519685
0.96875,0.03125,0.11961436685308133,"              precision    recall  f1-score   support

           0       0.99      0.97      0.98       115
           1       0.80      0.92      0.86        13

    accuracy                           0.97       128
   macro avg       0.90      0.95      0.92       128
weighted avg       0.97      0.97      0.97       128
",0.9197994987468672,0.96875,0.9697290100250626,0.8955752212389381,0.96875,0.9717367256637168,0.948494983277592,0.96875,0.96875
0.984251968503937,0.015748031496062992,0.09773882513983503,"              precision    recall  f1-score   support

           0       0.99      0.99      0.99       115
           1       0.92      0.92      0.92        12

    accuracy                           0.98       127
   macro avg       0.95      0.95      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.9539855072463768,0.984251968503937,0.984251968503937,0.9539855072463768,0.984251968503937,0.984251968503937,0.9539855072463768,0.984251968503937,0.984251968503937
0.9763779527559056,0.023622047244094488,0.10623288901328903,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       115
           1       0.91      0.83      0.87        12

    accuracy                           0.98       127
   macro avg       0.95      0.91      0.93       127
weighted avg       0.98      0.98      0.98       127
",0.9282891022021456,0.9763779527559056,0.9759155599621193,0.9459247648902821,0.9763779527559056,0.9757978920346554,0.9123188405797102,0.9763779527559056,0.9763779527559056
0.968503937007874,0.031496062992125984,0.11683591123434384,"              precision    recall  f1-score   support

           0       0.98      0.98      0.98       115
           1       0.83      0.83      0.83        12

    accuracy                           0.97       127
   macro avg       0.91      0.91      0.91       127
weighted avg       0.97      0.97      0.97       127
",0.9079710144927536,0.968503937007874,0.968503937007874,0.9079710144927536,0.968503937007874,0.968503937007874,0.9079710144927536,0.968503937007874,0.968503937007874
0.984251968503937,0.015748031496062992,0.09939505329331047,"              precision    recall  f1-score   support

           0       0.99      0.99      0.99       115
           1       0.92      0.92      0.92        12

    accuracy                           0.98       127
   macro avg       0.95      0.95      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.9539855072463768,0.984251968503937,0.984251968503937,0.9539855072463768,0.984251968503937,0.984251968503937,0.9539855072463768,0.984251968503937,0.984251968503937
0.9448818897637795,0.05511811023622047,0.12509808124954513,"              precision    recall  f1-score   support

           0       0.98      0.96      0.97       115
           1       0.67      0.83      0.74        12

    accuracy                           0.94       127
   macro avg       0.82      0.89      0.85       127
weighted avg       0.95      0.94      0.95       127
",0.8549518681677273,0.9448818897637795,0.9475797904116611,0.8244047619047619,0.9448818897637795,0.952334083239595,0.894927536231884,0.9448818897637795,0.9448818897637795
