Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9767441860465116,0.023255813953488372,0.10797695866682838,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       116
           1       0.86      0.92      0.89        13

    accuracy                           0.98       129
   macro avg       0.92      0.95      0.94       129
weighted avg       0.98      0.98      0.98       129
",0.9379509379509379,0.9767441860465116,0.9771245120082329,0.9242236024844721,0.9767441860465116,0.9777841976021956,0.9529177718832891,0.9767441860465116,0.9767441860465116
0.9844961240310077,0.015503875968992248,0.10535785738174458,"              precision    recall  f1-score   support

           0       0.99      0.99      0.99       116
           1       0.92      0.92      0.92        13

    accuracy                           0.98       129
   macro avg       0.96      0.96      0.96       129
weighted avg       0.98      0.98      0.98       129
",0.9572281167108754,0.9844961240310077,0.9844961240310077,0.9572281167108754,0.9844961240310077,0.9844961240310077,0.9572281167108754,0.9844961240310077,0.9844961240310077
0.9457364341085271,0.05426356589147287,0.1452191082568044,"              precision    recall  f1-score   support

           0       0.96      0.98      0.97       116
           1       0.80      0.62      0.70        13

    accuracy                           0.95       129
   macro avg       0.88      0.80      0.83       129
weighted avg       0.94      0.95      0.94       129
",0.8329324699352452,0.945736434108527,0.942543869084755,0.8789915966386554,0.9457364341085271,0.9420624063578921,0.7990716180371353,0.9457364341085271,0.9457364341085271
0.9763779527559056,0.023622047244094488,0.11528644057857207,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       115
           1       0.85      0.92      0.88        12

    accuracy                           0.98       127
   macro avg       0.92      0.95      0.93       127
weighted avg       0.98      0.98      0.98       127
",0.9334497816593886,0.9763779527559056,0.9767988171784204,0.9186909581646423,0.9763779527559056,0.9775202694804849,0.9496376811594203,0.9763779527559056,0.9763779527559056
0.9765625,0.0234375,0.11535103736979288,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       115
           1       0.86      0.92      0.89        13

    accuracy                           0.98       128
   macro avg       0.92      0.95      0.94       128
weighted avg       0.98      0.98      0.98       128
",0.9378942261038332,0.9765625,0.9769453541969918,0.9241854636591478,0.9765625,0.977610040726817,0.9528428093645485,0.9765625,0.9765625
0.937007874015748,0.06299212598425197,0.1194851701657092,"              precision    recall  f1-score   support

           0       0.98      0.95      0.96       115
           1       0.62      0.83      0.71        12

    accuracy                           0.94       127
   macro avg       0.80      0.89      0.84       127
weighted avg       0.95      0.94      0.94       127
",0.8394437420986094,0.9370078740157481,0.9409498591437132,0.803490990990991,0.937007874015748,0.9482514010073065,0.8905797101449275,0.937007874015748,0.937007874015748
0.9921259842519685,0.007874015748031496,0.11610777433214622,"              precision    recall  f1-score   support

           0       0.99      1.00      1.00       115
           1       1.00      0.92      0.96        12

    accuracy                           0.99       127
   macro avg       1.00      0.96      0.98       127
weighted avg       0.99      0.99      0.99       127
",0.9760963674007153,0.9921259842519685,0.9919718533207065,0.9956896551724138,0.9921259842519685,0.9921938636980723,0.9583333333333333,0.9921259842519685,0.9921259842519685
0.984251968503937,0.015748031496062992,0.10433952716812536,"              precision    recall  f1-score   support

           0       0.99      0.99      0.99       115
           1       0.92      0.92      0.92        12

    accuracy                           0.98       127
   macro avg       0.95      0.95      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.9539855072463768,0.984251968503937,0.984251968503937,0.9539855072463768,0.984251968503937,0.984251968503937,0.9539855072463768,0.984251968503937,0.984251968503937
0.952755905511811,0.047244094488188976,0.11380260710164361,"              precision    recall  f1-score   support

           0       0.97      0.98      0.97       115
           1       0.80      0.67      0.73        12

    accuracy                           0.95       127
   macro avg       0.88      0.82      0.85       127
weighted avg       0.95      0.95      0.95       127
",0.850705329153605,0.952755905511811,0.9508120850097499,0.8829059829059829,0.952755905511811,0.95014469345178,0.8246376811594203,0.952755905511811,0.952755905511811
0.968503937007874,0.031496062992125984,0.1020710657028029,"              precision    recall  f1-score   support

           0       0.99      0.97      0.98       115
           1       0.79      0.92      0.85        12

    accuracy                           0.97       127
   macro avg       0.89      0.95      0.91       127
weighted avg       0.97      0.97      0.97       127
",0.9143049932523617,0.968503937007874,0.9695771834188743,0.888432364096081,0.968503937007874,0.9717391520750172,0.9452898550724638,0.968503937007874,0.968503937007874
