Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.8910256410256411,0.10897435897435898,0.16677378627844822,"              precision    recall  f1-score   support

           0       0.94      0.83      0.88        78
           1       0.85      0.95      0.90        78

    accuracy                           0.89       156
   macro avg       0.90      0.89      0.89       156
weighted avg       0.90      0.89      0.89       156
",0.8906617192331479,0.8910256410256411,0.8906617192331479,0.8963018490754622,0.8910256410256411,0.8963018490754623,0.891025641025641,0.8910256410256411,0.8910256410256411
0.8910256410256411,0.10897435897435898,0.16904156292822423,"              precision    recall  f1-score   support

           0       0.87      0.92      0.89        78
           1       0.92      0.86      0.89        78

    accuracy                           0.89       156
   macro avg       0.89      0.89      0.89       156
weighted avg       0.89      0.89      0.89       156
",0.8909135782156226,0.8910256410256411,0.8909135782156224,0.8926390493480773,0.8910256410256411,0.8926390493480773,0.891025641025641,0.8910256410256411,0.8910256410256411
0.8910256410256411,0.10897435897435898,0.15514914753657846,"              precision    recall  f1-score   support

           0       0.91      0.87      0.89        78
           1       0.88      0.91      0.89        78

    accuracy                           0.89       156
   macro avg       0.89      0.89      0.89       156
weighted avg       0.89      0.89      0.89       156
",0.890985324947589,0.8910256410256411,0.890985324947589,0.8916049382716049,0.8910256410256411,0.8916049382716048,0.891025641025641,0.8910256410256411,0.8910256410256411
0.9415584415584416,0.05844155844155844,0.15800567960831402,"              precision    recall  f1-score   support

           0       0.93      0.96      0.94        77
           1       0.96      0.92      0.94        77

    accuracy                           0.94       154
   macro avg       0.94      0.94      0.94       154
weighted avg       0.94      0.94      0.94       154
",0.9415362551145232,0.9415584415584416,0.9415362551145231,0.9422297297297297,0.9415584415584416,0.9422297297297297,0.9415584415584415,0.9415584415584416,0.9415584415584416
0.9415584415584416,0.05844155844155844,0.14531266674375978,"              precision    recall  f1-score   support

           0       0.99      0.90      0.94        77
           1       0.90      0.99      0.94        77

    accuracy                           0.94       154
   macro avg       0.95      0.94      0.94       154
weighted avg       0.95      0.94      0.94       154
",0.9414374445430347,0.9415584415584416,0.9414374445430347,0.9452380952380952,0.9415584415584416,0.9452380952380952,0.9415584415584415,0.9415584415584416,0.9415584415584416
0.922077922077922,0.07792207792207792,0.15689348274271855,"              precision    recall  f1-score   support

           0       0.89      0.96      0.92        77
           1       0.96      0.88      0.92        77

    accuracy                           0.92       154
   macro avg       0.92      0.92      0.92       154
weighted avg       0.92      0.92      0.92       154
",0.9219594594594595,0.922077922077922,0.9219594594594593,0.9246563719667402,0.922077922077922,0.9246563719667402,0.922077922077922,0.922077922077922,0.922077922077922
0.935064935064935,0.06493506493506493,0.14689875780057285,"              precision    recall  f1-score   support

           0       0.94      0.94      0.94        77
           1       0.94      0.94      0.94        77

    accuracy                           0.94       154
   macro avg       0.94      0.94      0.94       154
weighted avg       0.94      0.94      0.94       154
",0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935,0.935064935064935
0.9285714285714286,0.07142857142857142,0.15627170807589374,"              precision    recall  f1-score   support

           0       0.97      0.88      0.93        77
           1       0.89      0.97      0.93        77

    accuracy                           0.93       154
   macro avg       0.93      0.93      0.93       154
weighted avg       0.93      0.93      0.93       154
",0.9284235433303756,0.9285714285714286,0.9284235433303756,0.9321428571428572,0.9285714285714286,0.9321428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286
0.948051948051948,0.05194805194805195,0.14542479225948948,"              precision    recall  f1-score   support

           0       0.95      0.95      0.95        77
           1       0.95      0.95      0.95        77

    accuracy                           0.95       154
   macro avg       0.95      0.95      0.95       154
weighted avg       0.95      0.95      0.95       154
",0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948
0.9155844155844156,0.08441558441558442,0.1559803756929843,"              precision    recall  f1-score   support

           0       0.90      0.94      0.92        77
           1       0.93      0.90      0.91        77

    accuracy                           0.92       154
   macro avg       0.92      0.92      0.92       154
weighted avg       0.92      0.92      0.92       154
",0.9155523684987557,0.9155844155844156,0.9155523684987557,0.9162162162162162,0.9155844155844156,0.9162162162162163,0.9155844155844155,0.9155844155844156,0.9155844155844156
