Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.8671875,0.1328125,0.19409124992355614,"              precision    recall  f1-score   support

           0       0.87      1.00      0.93       109
           1       1.00      0.11      0.19        19

    accuracy                           0.87       128
   macro avg       0.93      0.55      0.56       128
weighted avg       0.89      0.87      0.82       128
",0.5590678824721378,0.8671875,0.8182339159067883,0.9325396825396826,0.8671875,0.8851066468253969,0.5526315789473684,0.8671875,0.8671875
0.8515625,0.1484375,0.18929130845801312,"              precision    recall  f1-score   support

           0       0.93      0.89      0.91       109
           1       0.50      0.63      0.56        19

    accuracy                           0.85       128
   macro avg       0.72      0.76      0.73       128
weighted avg       0.87      0.85      0.86       128
",0.7344688284747243,0.8515625,0.8584503630308985,0.7163461538461539,0.8515625,0.8684645432692308,0.7607436021245775,0.8515625,0.8515625
0.796875,0.203125,0.1939688599352602,"              precision    recall  f1-score   support

           0       0.95      0.81      0.87       109
           1       0.40      0.74      0.52        19

    accuracy                           0.80       128
   macro avg       0.67      0.77      0.69       128
weighted avg       0.87      0.80      0.82       128
",0.6949028236156949,0.796875,0.8189230381371471,0.6731182795698925,0.796875,0.8651545698924731,0.7720907774022212,0.796875,0.796875
0.78125,0.21875,0.18153151644064752,"              precision    recall  f1-score   support

           0       0.99      0.75      0.85       109
           1       0.40      0.95      0.56        19

    accuracy                           0.78       128
   macro avg       0.69      0.85      0.71       128
weighted avg       0.90      0.78      0.81       128
",0.7083333333333333,0.78125,0.8108723958333333,0.6939759036144578,0.78125,0.9006777108433734,0.8498309995171415,0.78125,0.78125
0.8515625,0.1484375,0.1828509858742625,"              precision    recall  f1-score   support

           0       0.93      0.89      0.91       109
           1       0.50      0.63      0.56        19

    accuracy                           0.85       128
   macro avg       0.72      0.76      0.73       128
weighted avg       0.87      0.85      0.86       128
",0.7344688284747243,0.8515625,0.8584503630308985,0.7163461538461539,0.8515625,0.8684645432692308,0.7607436021245775,0.8515625,0.8515625
0.8515625,0.1484375,0.1542647062926721,"              precision    recall  f1-score   support

           0       0.99      0.83      0.91       109
           1       0.50      0.95      0.65        19

    accuracy                           0.85       128
   macro avg       0.74      0.89      0.78       128
weighted avg       0.92      0.85      0.87       128
",0.7800090456806875,0.8515625,0.8682256331976482,0.7445652173913043,0.8515625,0.9165251358695652,0.8911154031868662,0.8515625,0.8515625
0.875,0.125,0.17683726076784909,"              precision    recall  f1-score   support

           0       0.93      0.93      0.93       109
           1       0.58      0.58      0.58        19

    accuracy                           0.88       128
   macro avg       0.75      0.75      0.75       128
weighted avg       0.88      0.88      0.88       128
",0.7527764365041043,0.875,0.875,0.7527764365041043,0.875,0.875,0.7527764365041043,0.875,0.875
0.905511811023622,0.09448818897637795,0.1629391551803002,"              precision    recall  f1-score   support

           0       0.93      0.96      0.95       109
           1       0.71      0.56      0.63        18

    accuracy                           0.91       127
   macro avg       0.82      0.76      0.79       127
weighted avg       0.90      0.91      0.90       127
",0.785472972972973,0.905511811023622,0.9004575441583316,0.8217446270543616,0.905511811023622,0.8987427456523687,0.7594291539245668,0.905511811023622,0.905511811023622
0.8976377952755905,0.10236220472440945,0.16261540932111115,"              precision    recall  f1-score   support

           0       0.94      0.94      0.94       109
           1       0.63      0.67      0.65        18

    accuracy                           0.90       127
   macro avg       0.79      0.80      0.79       127
weighted avg       0.90      0.90      0.90       127
",0.7943704072736331,0.8976377952755905,0.8987852106978347,0.7880116959064327,0.8976377952755905,0.9001013031265829,0.8012232415902141,0.8976377952755905,0.8976377952755905
0.889763779527559,0.11023622047244094,0.1530481705100849,"              precision    recall  f1-score   support

           0       0.96      0.91      0.93       109
           1       0.58      0.78      0.67        18

    accuracy                           0.89       127
   macro avg       0.77      0.84      0.80       127
weighted avg       0.91      0.89      0.90       127
",0.800314465408805,0.889763779527559,0.896077848759471,0.7722491909385114,0.889763779527559,0.9076140967815916,0.8430173292558614,0.889763779527559,0.889763779527559
