Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9689922480620154,0.031007751937984496,0.12366524928176074,"              precision    recall  f1-score   support

           0       0.97      0.99      0.98       118
           1       0.89      0.73      0.80        11

    accuracy                           0.97       129
   macro avg       0.93      0.86      0.89       129
weighted avg       0.97      0.97      0.97       129
",0.8915966386554621,0.9689922480620154,0.9675721451371245,0.9319444444444445,0.9689922480620154,0.9676571920757967,0.8593990755007704,0.9689922480620154,0.9689922480620154
0.9844961240310077,0.015503875968992248,0.09382157951245754,"              precision    recall  f1-score   support

           0       0.98      1.00      0.99       118
           1       1.00      0.82      0.90        11

    accuracy                           0.98       129
   macro avg       0.99      0.91      0.95       129
weighted avg       0.98      0.98      0.98       129
",0.9457983193277311,0.9844961240310077,0.9837860725685623,0.9916666666666667,0.9844961240310077,0.9847545219638243,0.9090909090909092,0.9844961240310077,0.9844961240310077
0.9921875,0.0078125,0.09199070426507264,"              precision    recall  f1-score   support

           0       0.99      1.00      1.00       117
           1       1.00      0.91      0.95        11

    accuracy                           0.99       128
   macro avg       1.00      0.95      0.97       128
weighted avg       0.99      0.99      0.99       128
",0.9740628166160081,0.9921875,0.9920181104356637,0.9957627118644068,0.9921875,0.9922537076271186,0.9545454545454546,0.9921875,0.9921875
0.953125,0.046875,0.12077647151897833,"              precision    recall  f1-score   support

           0       0.97      0.97      0.97       117
           1       0.73      0.73      0.73        11

    accuracy                           0.95       128
   macro avg       0.85      0.85      0.85       128
weighted avg       0.95      0.95      0.95       128
",0.8508158508158508,0.953125,0.953125,0.8508158508158508,0.953125,0.953125,0.8508158508158508,0.953125,0.953125
0.9763779527559056,0.023622047244094488,0.09686446583517232,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       117
           1       0.82      0.90      0.86        10

    accuracy                           0.98       127
   macro avg       0.90      0.94      0.92       127
weighted avg       0.98      0.98      0.98       127
",0.9221336603310852,0.9763779527559056,0.9768896913636869,0.9047805642633229,0.9763779527559056,0.9777417125367166,0.9414529914529914,0.9763779527559056,0.9763779527559056
0.9921259842519685,0.007874015748031496,0.13705787781150724,"              precision    recall  f1-score   support

           0       0.99      1.00      1.00       117
           1       1.00      0.90      0.95        10

    accuracy                           0.99       127
   macro avg       1.00      0.95      0.97       127
weighted avg       0.99      0.99      0.99       127
",0.9715565509518478,0.9921259842519685,0.9919355265362266,0.9957627118644068,0.9921259842519685,0.9921927131989857,0.95,0.9921259842519685,0.9921259842519685
0.9921259842519685,0.007874015748031496,0.10503549893397254,"              precision    recall  f1-score   support

           0       0.99      1.00      1.00       117
           1       1.00      0.90      0.95        10

    accuracy                           0.99       127
   macro avg       1.00      0.95      0.97       127
weighted avg       0.99      0.99      0.99       127
",0.9715565509518478,0.9921259842519685,0.9919355265362266,0.9957627118644068,0.9921259842519685,0.9921927131989857,0.95,0.9921259842519685,0.9921259842519685
0.984251968503937,0.015748031496062992,0.10579803819440943,"              precision    recall  f1-score   support

           0       0.99      0.99      0.99       117
           1       0.90      0.90      0.90        10

    accuracy                           0.98       127
   macro avg       0.95      0.95      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.9457264957264957,0.984251968503937,0.984251968503937,0.9457264957264957,0.984251968503937,0.984251968503937,0.9457264957264957,0.984251968503937,0.984251968503937
0.9765625,0.0234375,0.10591776877792447,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.90      0.82      0.86        11

    accuracy                           0.98       128
   macro avg       0.94      0.90      0.92       128
weighted avg       0.98      0.98      0.98       128
",0.9221884498480244,0.9765625,0.9760543313069909,0.9415254237288135,0.9765625,0.9759136652542374,0.9048174048174049,0.9765625,0.9765625
0.968503937007874,0.031496062992125984,0.11637316268222986,"              precision    recall  f1-score   support

           0       0.99      0.97      0.98       117
           1       0.75      0.90      0.82        10

    accuracy                           0.97       127
   macro avg       0.87      0.94      0.90       127
weighted avg       0.97      0.97      0.97       127
",0.9004702194357367,0.968503937007874,0.9697998173425814,0.8706521739130435,0.968503937007874,0.9723040054775762,0.9371794871794872,0.968503937007874,0.968503937007874
