Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9375,0.0625,0.1324357750976072,"              precision    recall  f1-score   support

           0       0.98      0.94      0.96       109
           1       0.74      0.89      0.81        19

    accuracy                           0.94       128
   macro avg       0.86      0.92      0.89       128
weighted avg       0.95      0.94      0.94       128
",0.8860703159768579,0.9375,0.9398920783266577,0.8600414078674947,0.9375,0.9450569358178054,0.9198454852728151,0.9375,0.9375
0.96875,0.03125,0.124190508566227,"              precision    recall  f1-score   support

           0       0.98      0.98      0.98       109
           1       0.89      0.89      0.89        19

    accuracy                           0.97       128
   macro avg       0.94      0.94      0.94       128
weighted avg       0.97      0.97      0.97       128
",0.9381941091260261,0.96875,0.96875,0.9381941091260261,0.96875,0.96875,0.9381941091260261,0.96875,0.96875
0.9453125,0.0546875,0.1399134623510488,"              precision    recall  f1-score   support

           0       0.99      0.94      0.97       109
           1       0.75      0.95      0.84        19

    accuracy                           0.95       128
   macro avg       0.87      0.95      0.90       128
weighted avg       0.95      0.95      0.95       128
",0.9021727262801617,0.9453125,0.9478501337482259,0.8701923076923077,0.9453125,0.9547025240384616,0.9461612747464992,0.9453125,0.9453125
0.9296875,0.0703125,0.14239954737804894,"              precision    recall  f1-score   support

           0       0.96      0.95      0.96       109
           1       0.75      0.79      0.77        19

    accuracy                           0.93       128
   macro avg       0.86      0.87      0.86       128
weighted avg       0.93      0.93      0.93       128
",0.8638780574264445,0.9296875,0.9304269319390287,0.8564814814814814,0.9296875,0.9313512731481481,0.8718010622887494,0.9296875,0.9296875
0.9765625,0.0234375,0.11478349516910911,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       109
           1       0.90      0.95      0.92        19

    accuracy                           0.98       128
   macro avg       0.95      0.96      0.95       128
weighted avg       0.98      0.98      0.98       128
",0.9546260191421482,0.9765625,0.9768089773130095,0.9453703703703704,0.9765625,0.9772714120370369,0.9645098985997103,0.9765625,0.9765625
0.96875,0.03125,0.12147787485799023,"              precision    recall  f1-score   support

           0       0.98      0.98      0.98       109
           1       0.89      0.89      0.89        19

    accuracy                           0.97       128
   macro avg       0.94      0.94      0.94       128
weighted avg       0.97      0.97      0.97       128
",0.9381941091260261,0.96875,0.96875,0.9381941091260261,0.96875,0.96875,0.9381941091260261,0.96875,0.96875
0.9453125,0.0546875,0.1523509281315141,"              precision    recall  f1-score   support

           0       0.98      0.95      0.97       109
           1       0.77      0.89      0.83        19

    accuracy                           0.95       128
   macro avg       0.88      0.92      0.90       128
weighted avg       0.95      0.95      0.95       128
",0.8983550765740216,0.9453125,0.9469317214974475,0.8769296740994854,0.9453125,0.9501969875643225,0.9244326412361179,0.9453125,0.9453125
0.9763779527559056,0.023622047244094488,0.12179761798921343,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       109
           1       0.89      0.94      0.92        18

    accuracy                           0.98       127
   macro avg       0.94      0.96      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.952547017063146,0.9763779527559056,0.9766427409302695,0.9427387914230019,0.9763779527559056,0.9771338889656337,0.9630479102956166,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.1420753285236929,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       109
           1       0.94      0.89      0.91        18

    accuracy                           0.98       127
   macro avg       0.96      0.94      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.950293542074364,0.9763779527559056,0.9760944265528453,0.9614973262032085,0.9763779527559056,0.976057939281654,0.9398572884811417,0.9763779527559056,0.9763779527559056
0.9606299212598425,0.03937007874015748,0.12663494071661344,"              precision    recall  f1-score   support

           0       0.98      0.97      0.98       109
           1       0.84      0.89      0.86        18

    accuracy                           0.96       127
   macro avg       0.91      0.93      0.92       127
weighted avg       0.96      0.96      0.96       127
",0.9209116951052436,0.9606299212598425,0.9610712348837827,0.911793372319688,0.9606299212598425,0.9617273717978235,0.9306829765545361,0.9606299212598425,0.9606299212598425
