Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.96875,0.03125,0.12916580023886154,"              precision    recall  f1-score   support

           0       0.97      0.99      0.98       109
           1       0.94      0.84      0.89        19

    accuracy                           0.97       128
   macro avg       0.96      0.92      0.94       128
weighted avg       0.97      0.97      0.97       128
",0.9353535353535354,0.96875,0.9680239898989899,0.9570747217806042,0.96875,0.9682531796502385,0.9164654756156446,0.96875,0.96875
0.96875,0.03125,0.12304614792082129,"              precision    recall  f1-score   support

           0       0.97      0.99      0.98       109
           1       0.94      0.84      0.89        19

    accuracy                           0.97       128
   macro avg       0.96      0.92      0.94       128
weighted avg       0.97      0.97      0.97       128
",0.9353535353535354,0.96875,0.9680239898989899,0.9570747217806042,0.96875,0.9682531796502385,0.9164654756156446,0.96875,0.96875
0.9453125,0.0546875,0.136034418656578,"              precision    recall  f1-score   support

           0       0.98      0.95      0.97       109
           1       0.77      0.89      0.83        19

    accuracy                           0.95       128
   macro avg       0.88      0.92      0.90       128
weighted avg       0.95      0.95      0.95       128
",0.8983550765740216,0.9453125,0.9469317214974475,0.8769296740994854,0.9453125,0.9501969875643225,0.9244326412361179,0.9453125,0.9453125
0.9375,0.0625,0.13463086508514854,"              precision    recall  f1-score   support

           0       0.97      0.95      0.96       109
           1       0.76      0.84      0.80        19

    accuracy                           0.94       128
   macro avg       0.87      0.90      0.88       128
weighted avg       0.94      0.94      0.94       128
",0.8814814814814815,0.9375,0.9387731481481483,0.8669336893635959,0.9375,0.9407821539830885,0.8981168517624336,0.9375,0.9375
0.953125,0.046875,0.14520371874332488,"              precision    recall  f1-score   support

           0       0.96      0.99      0.97       109
           1       0.93      0.74      0.82        19

    accuracy                           0.95       128
   macro avg       0.94      0.86      0.90       128
weighted avg       0.95      0.95      0.95       128
",0.8982511923688394,0.953125,0.950789944356121,0.9445427728613569,0.953125,0.9524244100294985,0.8638338966682761,0.953125,0.953125
0.9765625,0.0234375,0.1270567105062851,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       109
           1       0.90      0.95      0.92        19

    accuracy                           0.98       128
   macro avg       0.95      0.96      0.95       128
weighted avg       0.98      0.98      0.98       128
",0.9546260191421482,0.9765625,0.9768089773130095,0.9453703703703704,0.9765625,0.9772714120370369,0.9645098985997103,0.9765625,0.9765625
0.9375,0.0625,0.13630278526683928,"              precision    recall  f1-score   support

           0       0.96      0.96      0.96       109
           1       0.79      0.79      0.79        19

    accuracy                           0.94       128
   macro avg       0.88      0.88      0.88       128
weighted avg       0.94      0.94      0.94       128
",0.8763882182520522,0.9375,0.9375,0.8763882182520522,0.9375,0.9375,0.8763882182520522,0.9375,0.9375
0.9763779527559056,0.023622047244094488,0.1309297440276712,"              precision    recall  f1-score   support

           0       0.99      0.98      0.99       109
           1       0.89      0.94      0.92        18

    accuracy                           0.98       127
   macro avg       0.94      0.96      0.95       127
weighted avg       0.98      0.98      0.98       127
",0.952547017063146,0.9763779527559056,0.9766427409302695,0.9427387914230019,0.9763779527559056,0.9771338889656337,0.9630479102956166,0.9763779527559056,0.9763779527559056
0.968503937007874,0.031496062992125984,0.12761038150815862,"              precision    recall  f1-score   support

           0       0.99      0.97      0.98       109
           1       0.85      0.94      0.89        18

    accuracy                           0.97       127
   macro avg       0.92      0.96      0.94       127
weighted avg       0.97      0.97      0.97       127
",0.9381091617933723,0.968503937007874,0.9691869656643797,0.9203271028037383,0.968503937007874,0.9707189638678343,0.958460754332314,0.968503937007874,0.968503937007874
0.984251968503937,0.015748031496062992,0.11610992707566153,"              precision    recall  f1-score   support

           0       0.98      1.00      0.99       109
           1       1.00      0.89      0.94        18

    accuracy                           0.98       127
   macro avg       0.99      0.94      0.97       127
weighted avg       0.98      0.98      0.98       127
",0.9660427807486631,0.984251968503937,0.9838603730683396,0.990990990990991,0.984251968503937,0.9845357168191814,0.9444444444444444,0.984251968503937,0.984251968503937
