Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9609375,0.0390625,0.1322624654562331,"              precision    recall  f1-score   support

           0       0.96      0.99      0.98       109
           1       0.94      0.79      0.86        19

    accuracy                           0.96       128
   macro avg       0.95      0.89      0.92       128
weighted avg       0.96      0.96      0.96       128
",0.9172592113768585,0.9609375,0.9595285229476407,0.9508928571428572,0.9609375,0.9603097098214286,0.8901496861419604,0.9609375,0.9609375
0.9140625,0.0859375,0.13973232520698192,"              precision    recall  f1-score   support

           0       0.94      0.96      0.95       109
           1       0.75      0.63      0.69        19

    accuracy                           0.91       128
   macro avg       0.84      0.80      0.82       128
weighted avg       0.91      0.91      0.91       128
",0.8179702650290885,0.9140625,0.9109627504848093,0.84375,0.9140625,0.90966796875,0.7974408498309995,0.9140625,0.9140625
0.9296875,0.0703125,0.1520367521615349,"              precision    recall  f1-score   support

           0       0.99      0.93      0.96       109
           1       0.69      0.95      0.80        19

    accuracy                           0.93       128
   macro avg       0.84      0.94      0.88       128
weighted avg       0.95      0.93      0.93       128
",0.8786729857819905,0.9296875,0.9339899289099526,0.8412518853695324,0.9296875,0.9459782711161389,0.9369869628198937,0.9296875,0.9296875
0.921875,0.078125,0.146169778723379,"              precision    recall  f1-score   support

           0       0.94      0.97      0.95       109
           1       0.80      0.63      0.71        19

    accuracy                           0.92       128
   macro avg       0.87      0.80      0.83       128
weighted avg       0.92      0.92      0.92       128
",0.8304186539480658,0.921875,0.9179832405935346,0.8690265486725663,0.921875,0.9175608407079646,0.8020280057943023,0.921875,0.921875
0.953125,0.046875,0.14840497130888336,"              precision    recall  f1-score   support

           0       0.97      0.97      0.97       109
           1       0.84      0.84      0.84        19

    accuracy                           0.95       128
   macro avg       0.91      0.91      0.91       128
weighted avg       0.95      0.95      0.95       128
",0.9072911636890391,0.953125,0.953125,0.9072911636890391,0.953125,0.953125,0.9072911636890391,0.953125,0.953125
0.9609375,0.0390625,0.14338090752232796,"              precision    recall  f1-score   support

           0       0.96      0.99      0.98       109
           1       0.94      0.79      0.86        19

    accuracy                           0.96       128
   macro avg       0.95      0.89      0.92       128
weighted avg       0.96      0.96      0.96       128
",0.9172592113768585,0.9609375,0.9595285229476407,0.9508928571428572,0.9609375,0.9603097098214286,0.8901496861419604,0.9609375,0.9609375
0.953125,0.046875,0.12841448725590848,"              precision    recall  f1-score   support

           0       0.98      0.96      0.97       109
           1       0.81      0.89      0.85        19

    accuracy                           0.95       128
   macro avg       0.90      0.93      0.91       128
weighted avg       0.96      0.95      0.95       128
",0.9111111111111112,0.953125,0.9540798611111111,0.8954161103693814,0.953125,0.9558091344014241,0.9290197971994205,0.953125,0.953125
0.937007874015748,0.06299212598425197,0.1347471908675872,"              precision    recall  f1-score   support

           0       0.96      0.96      0.96       109
           1       0.78      0.78      0.78        18

    accuracy                           0.94       127
   macro avg       0.87      0.87      0.87       127
weighted avg       0.94      0.94      0.94       127
",0.8705402650356779,0.9370078740157481,0.937007874015748,0.8705402650356779,0.937007874015748,0.937007874015748,0.8705402650356779,0.937007874015748,0.937007874015748
0.9606299212598425,0.03937007874015748,0.1242673120119321,"              precision    recall  f1-score   support

           0       0.99      0.96      0.98       109
           1       0.81      0.94      0.87        18

    accuracy                           0.96       127
   macro avg       0.90      0.95      0.92       127
weighted avg       0.96      0.96      0.96       127
",0.9242695289206917,0.9606299212598425,0.9618694800895863,0.9000449236298294,0.9606299212598425,0.9649065093278435,0.9538735983690112,0.9606299212598425,0.9606299212598425
0.905511811023622,0.09448818897637795,0.14899655555302374,"              precision    recall  f1-score   support

           0       0.97      0.92      0.94       109
           1       0.62      0.83      0.71        18

    accuracy                           0.91       127
   macro avg       0.80      0.88      0.83       127
weighted avg       0.92      0.91      0.91       127
",0.8288409703504043,0.905511811023622,0.910923870365261,0.7979368932038835,0.905511811023622,0.9218523048696583,0.8753822629969419,0.905511811023622,0.905511811023622
